Family,SubFamily,ObjectGroup,ObjectName,Assembly Code,Assembly Description,Description,Type Comments,Type Name,Structural Material,Material,Category
Floors,Floor,TS_450mm Thk. Slab (CIS),Floor,,,FLOOR : 450mm Thk. Cast In Situ Slab,Grade C40/50,TS_450mm Thk. Slab (CIS),TS_CIS Slab,,General Floor item
Floors,Floor,TS_200mm Thk. Slab (CIS),Floor,,,FLOOR : 200mm Thk. Cast-In-Situ Slab,Grade C40/50,TS_200mm Thk. Slab (CIS),TS_CIS Slab,,General Floor item
Floors,Floor,TS_65mm Thk. PBU RC Slab,Floor,,,FLOOR : 65mm Thk. Prefabricated Bathroom Unit RC Slab,Grade C40/50,TS_65mm Thk. PBU RC Slab,TS_PBU RC Slab,,Precast Floor
Floors,Floor,TS_150mm Thk. Slab (CIS),Floor,,,FLOOR : 150mm Thk. Cast-In-Situ Slab,Grade C40/50,TS_150mm Thk. Slab (CIS),TS_CIS Slab,,General Floor item
Floors,Floor,TS_450mm Thk. HCS,Floor,,,FLOOR : 360mm Thk Hollow Core + 90mm Thk. Concrete Topping,HC,TS_450mm Thk. HCS,TS_HCS (Top Up),,General Floor item
Floors,Floor,TS_525mm Thk. PTS,Floor,,,FLOOR : 525mm Thk. Post-Tensioned Slab,PT,TS_525mm Thk. PTS,TS_PC Slab,,General Floor item
Floors,Floor,TS_450mm Thk. PTS,Floor,,,FLOOR : 450mm Thk. Post-Tensioned Slab,PT,TS_450mm Thk. PTS,TS_PC Slab,,General Floor item
Floors,Floor,TS_250mm Thk. Slab (CIS),Floor,,,FLOOR : 250mm Thk. Cast In Situ Slab,Grade C40/50,TS_250mm Thk. Slab (CIS),TS_CIS Slab,,General Floor item
Floors,Floor,TS_500mm Thk. PTS,Floor,,,FLOOR : 500mm Thk. Post-Tensioned Slab,PT,TS_500mm Thk. PTS,TS_PC Slab,,General Floor item
Floors,Floor,TS_150mm Thk. Slab (PC),Floor,,,FLOOR : Cement Screed with Monolithic Non-Metallic Hardener with Hardening and Dust-Proofing Compound,,TS_150mm Thk. Slab (PC),TS_PC Slab,,General Floor item
Floors,Floor,TS_200mm Thk. Slab (PC),Floor,,,FLOOR : Cement Screed with Monolithic Non-Metallic Hardener with Hardening and Dust-Proofing Compound,,TS_200mm Thk. Slab (PC),TS_PC Slab,,General Floor item
Floors,Floor,TS_250mm Thk. Slab (PC),Floor,,,FLOOR : Cement Screed with Monolithic Non-Metallic Hardener with Hardening and Dust-Proofing Compound,,TS_250mm Thk. Slab (PC),TS_PC Slab,,General Floor item
Floors,Floor,TS_400mm Thk. Slab (CIS),Floor,,,FLOOR: 400mm Thk. Cast In Situ Slab,Grade C40/50,TS_400mm Thk. Slab (CIS),TS_CIS Slab,,General Floor item
Floors,Floor,TS_150mm Thk. Slab Ramp (CIS),Floor,,,FLOOR : 150mm Thk. Cast-In-Situ Slab,Grade C40/50,TS_150mm Thk. Slab Ramp (CIS),TS_CIS Slab,,Ramp
Floors,Floor,TS_300x600x20mm Thk. Homogeneous Floor Tiles,Floor,,,"FLOOR : Heavy Duty, Non-Slip 300x600x9mm Thk. Homogeneous Floor Tiles",FF,TS_300x600x20mm Thk. Homogeneous Floor Tiles,TS_Tile Finish,,Floor Finish
Floors,Floor,TS_200mm Thk. Slab (RC Plinth),Floor,,,FLOOR : 100mm Thk. Concrete Plinth,Grade C40/50,TS_200mm Thk. Slab (RC Plinth),TS_CIS Slab,,General Floor item
Floors,Floor,TS_150mm Thk. AC Ledge,Floor,,,FLOOR : 150mm Thk. AC Ledge Slab,,TS_150mm Thk. AC Ledge,TS_PC Slab,,General Floor item
Floors,Floor,TS_100mm Thk. Slab (RC Plinth),Floor,,,FLOOR : 100mm Thk. Concrete Plinth,Grade C40/50,TS_100mm Thk. Slab (RC Plinth),TS_FC-01,,General Floor item
Floors,Floor,TS_100mm Thk. Concrete Topping + Finishes (FC-01),Floor,,,FLOOR : Cement Screed with Monolithic Non-Metallic Hardener with Hardening and Dust-Proofing Compound,,TS_100mm Thk. Concrete Topping + Finishes (FC-01),TS_FC-01,,General Floor item
Floors,Floor,TS_100mm Thk. Concrete Topping + Finishes (FE-01),Floor,,,"FLOOR : Cement Screed with Monolithic Non-Metallic Hardener, with Solvent-Free, High-Build, Anti-Slip Heavy Duty Epoxy Resin-Flooring Coating, Broadcast with Anti-Skid Grains",,TS_100mm Thk. Concrete Topping + Finishes (FE-01),TS_FE-01,,General Floor item
Floors,Floor,TS_30mm Thk. PBU Homogeneous Tile (FT-01) - Slate Grigio,Floor,,,"FLOOR : Heavy Duty, Non-Slip 300x600x9mm Thk. Homogeneous Floor Tiles",FF,TS_30mm Thk. PBU Homogeneous Tile (FT-01) - Slate Grigio,TS_Tile Finish,,Precast Floor
Floors,Floor,TS_20mm Thk. Homogeneous Tile (FT-01),Floor,,,"FLOOR : Heavy Duty, Non-Slip 300x600x9mm Thk. Homogeneous Floor Tiles",FF,TS_20mm Thk. Homogeneous Tile (FT-01),TS_Tile Finish,,Floor Finish
Floors,Floor,TS_55mm Thk. PBU RC Slab,Floor,,,FLOOR : 55mm Thk. Prefabricated Bathroom Unit RC Slab,Grade C40/50,TS_55mm Thk. PBU RC Slab,TS_PBU RC Slab,,Precast Floor
Floors,Floor,TS_150mm Thk. Bondek Slab Variable,Floor,,,FLOOR : 150mm THK. Slab with Bondek System Decking (Thickness 1.5mm/Grade 550) or Other Equivalent,FF,TS_150mm Thk. Bondek Slab Variable,TS_CIS Slab,,Floor Finish
Floors,Floor,TS_5mm Thk. Finish (FC-01),Floor,,,FLOOR : Cast to Fall Cement Screed with Monolithic Non-Metallic Hardener with Hardening and Dust-proofing Compound.,FF,TS_5mm Thk. Finish (FC-01),TS_FC-01,,Floor Finish
Floors,Floor,TS_20mm Thk. Homogeneous Tile (FT-01) (ramp),Floor,,,"FLOOR : Heavy Duty, Non-Slip 300x600x9mm Thk. Homogeneous Floor Tiles",FF,TS_20mm Thk. Homogeneous Tile (FT-01) (ramp),<By Category>,,Ramp
Floors,Floor,TS_5mm Thk. Finish (FE-01),Floor,,,"FLOOR : Cement Screed with Monolithic Non-Metallic Hardener, with Solvent-Free, High-Build, Anti-Slip Heavy Duty Epoxy Resin-Flooring Coating, Broadcast with Anti-Skid Grains",FF,TS_5mm Thk. Finish (FE-01),TS_FE-01,,Floor Finish
Floors,Floor,TS_40mm Thk. Concrete Topping,Floor,,,,FF,TS_40mm Thk. Concrete Topping,TS_Top Up,,Floor Finish
Floors,Floor,TS_80mm Thk. Concrete Topping,Floor,,,FLOOR : 80mm Thk. Concrete Topping,FF,TS_80mm Thk. Concrete Topping,TS_CIS Slab,,Floor Finish
Floors,Floor,TS_75mm Thk. RC Slab,Floor,,,FLOOR : 65mm Thk. Prefabricated Bathroom Unit RC Slab,Grade C40/50,TS_75mm Thk. RC Slab,TS_CIS Slab,,General Floor item
Floors,Floor,TS_75mm Thk. PC Slab,Floor,,,FLOOR : 65mm Thk. Prefabricated Bathroom Unit RC Slab,Grade C40/50,TS_75mm Thk. PC Slab,TS_PC Slab,,General Floor item
Floors,Floor,TS_50mm Thk. PC Slab,Floor,,,FLOOR : 65mm Thk. Prefabricated Bathroom Unit RC Slab,Grade C40/50,TS_50mm Thk. PC Slab,TS_PC Slab,,General Floor item
Floors,Floor,TS_20mm Thk. Solid Surface,Floor,,,FLOOR : 35mm Thk. Solid Surface,FF,TS_20mm Thk. Solid Surface,TS_Solid Surface (Cistern),,Floor Finish
Structural Columns,TS_SHS,250x250x10,TS_SHS,,,,,250x250x10,TS_Galvanized Steel,,Structural Column
Structural Columns,TS_SHS,125X50X3,TS_SHS,,,,,125X50X3,TS_Galvanized Steel,,Structural Column
Structural Columns,TS_SHS,125X50X3,TS_SHS,,,,,125X50X3,Metal - Steel - 345 MPa,,Structural Column
Structural Columns,TS_SHS,250x150x10,TS_SHS,,,,TBC,250x150x10,TS_Galvanized Steel,,Structural Column
Structural Columns,TS_SHS,250x150x10,TS_SHS,,,,TBC,250x150x10,Metal - Steel - 345 MPa,,Structural Column
Structural Columns,TS_SHS,250x150x10,TS_SHS,,,,TBC,250x150x10,TS_Steel Column,,Structural Column
Structural Columns,TS_SHS,50x50x3,TS_SHS,,,,,50x50x3,TS_Steel Column,,Structural Column
Structural Columns,TS_SHS,50x75x3,TS_SHS,,,,,50x75x3,TS_Steel Column,,Structural Column
Structural Columns,TS_CIS Stump,145x300,TS_CIS Stump,,,,Grade C70/85,145x300,TS_CIS Column,,Structural Column
Structural Columns,TS_CIS Stump,C250x250,TS_CIS Stump,,,,Grade C70/85,C250x250,TS_CIS Column,,Structural Column
Structural Columns,TS_CIS Stump,200x300,TS_CIS Stump,,,,Grade C70/85,200x300,TS_CIS Column,,Structural Column
Structural Columns,TS_CIS Stump,300x450,TS_CIS Stump,,,,Grade C70/85,300x450,TS_CIS Column,,Structural Column
Structural Columns,TS_CIS Stump,300x300,TS_CIS Stump,,,,Grade C70/85,300x300,TS_CIS Column,,Structural Column
Structural Columns,TS_CIS Stump,200x400,TS_CIS Stump,,,,Grade C70/85,200x400,TS_CIS Column,,Structural Column
Structural Columns,TS_CIS Column,300x300,TS_CIS Column,,,,Grade C70/85,300x300,TS_CIS Column,,Structural Column
Structural Columns,TS_CIS Column,300x825,TS_CIS Column,,,,,300x825,TS_CIS Column,,Structural Column
Structural Columns,TS_CIS Column,300x600,TS_CIS Column,,,,Grade C70/85,300x600,TS_CIS Column,,Structural Column
Structural Columns,TS_CIS Column,300x350,TS_CIS Column,,,,Grade C70/85,300x350,TS_CIS Column,,Structural Column
Structural Columns,TS_CIS Column,300x450,TS_CIS Column,,,,Grade C70/85,300x450,TS_CIS Column,,Structural Column
Structural Columns,TS_CIS Column,200x300,TS_CIS Column,,,,,200x300,TS_CIS Column,,Structural Column
Structural Columns,TS_CIS Column,200x200,TS_CIS Column,,,,,200x200,TS_CIS Column,,Structural Column
Structural Columns,TS_PC Column,900x2200,TS_PC Column,,,,Grade C70/85,900x2200,TS_PC Column,,Structural Column
Structural Columns,TS_PC Column,900x2500,TS_PC Column,,,,Grade C70/85,900x2500,TS_PC Column,,Structural Column
Structural Columns,TS_PC Column,900x3000,TS_PC Column,,,,Grade C70/85,900x3000,TS_PC Column,,Structural Column
Structural Columns,TS_PC Column,600x1800,TS_PC Column,,,,Grade C70/85,600x1800,TS_PC Column,,Structural Column
Structural Columns,TS_PC Column,200x400,TS_PC Column,,,,,200x400,TS_PC Column,,Structural Column
Structural Columns,TS_PC Column,300x825,TS_PC Column,,,,,300x825,TS_PC Column,,Structural Column
Structural Columns,TS_PC Column,300x600,TS_PC Column,,,,,300x600,TS_PC Column,,Structural Column
Structural Columns,TS_PC Column,200x500,TS_PC Column,,,,,200x500,TS_PC Column,,Structural Column
Structural Columns,TS_PC Column,150x1510,TS_PC Column,,,,Grade C70/85,150x1510,TS_PC Column,,Structural Column
Structural Columns,TS_PC Column,300x300,TS_PC Column,,,,,300x300,TS_PC Column,,Structural Column
Structural Columns,TS_PC Column,300x450,TS_PC Column,,,,,300x450,TS_PC Column,,Structural Column
Structural Columns,TS_PC Column,900x600,TS_PC Column,,,,,900x600,TS_PC Column,,Structural Column
Plumbing Fixtures,TS_Surface Mounted Single Paper Holder,R-PH101A,TS_Surface Mounted Single Paper Holder,,,PF : Surface Mounted Single Paper Holder,,R-PH101A,,,"Fitment (towel rail, handrail, toilet tissue dispenser etc.)"
Plumbing Fixtures,,,FT,,,,,,,,General Plumbing Fixture item
Plumbing Fixtures,TS_Deck Mounted Self-Closing Delay Action Tap,W3-R-SCT2014,TS_Deck Mounted Self-Closing Delay Action Tap,,,PF : Deck Mounted Self-Closing Delay Action Tap (Model : W3-R-SCT-2014),MCR09-07,W3-R-SCT2014,,TS_Stainless Steel Satin,Tapware
Plumbing Fixtures,TS_Water Closet (PBU),W3-R-WC9707P,TS_Water Closet (PBU),,,PF : Closed Coupled Water Closet,MCR09-10,W3-R-WC9707P,,,Water Closet
Plumbing Fixtures,TS_Wall Hung Lavatory(B -Units),LH109,TS_Wall Hung Lavatory(B -Units),,,PF : Wall Hung Lavatory,MCR09-02,LH109,,,Basin
Plumbing Fixtures,TS_Wall Hung Lavatory,LH11095,TS_Wall Hung Lavatory,,,PF : Wall Hung Lavatory,,LH11095,,,Basin
Plumbing Fixtures,TS_WC Sense Flush Valve,AFS101CFLSTDF,TS_WC Sense Flush Valve,,,PF : Water Closet Sense Flush Valve (Concealed Box),,AFS101CFLSTDF,,,General Plumbing Fixture item
Plumbing Fixtures,TS_Deck Mounted Sensor Tap,W3-R-ST103SSN,TS_Deck Mounted Sensor Tap,,,PF : Deck Mounted Sensor Tap,,W3-R-ST103SSN,,,Tapware
Plumbing Fixtures,TS_FT,100mm radius,TS_FT,,,PF : Floor Trap,,100mm radius,,,General Plumbing Fixture item
Plumbing Fixtures,TS_Handicapped Wall-Hung Water Closet,WH5086BP,TS_Handicapped Wall-Hung Water Closet,SA-01,,PF : Handicapped Wall-Hung Water Closet,,WH5086BP,,,Water Closet
Plumbing Fixtures,TS_Hand Bidet Sprayer with Hose,K-SA8110 + W3-K-SA219L,TS_Hand Bidet Sprayer with Hose,23-31 23-10,,PF : Hand Bidet Sprayer with Metallic PVC Hose,,K-SA8110 + W3-K-SA219L,,,Bidet and Bidet Shower
Plumbing Fixtures,TS_Solid Surface (Cistern),Cistern Ledge,TS_Solid Surface (Cistern),,,,,Cistern Ledge,,,General Plumbing Fixture item
Plumbing Fixtures,TS_Surface Mounted Soap Holder,R-SH120,TS_Surface Mounted Soap Holder,,,PF : Surface Mounted Soap Holder,,R-SH120,,"Porcelain, Linen",General Plumbing Fixture item
Plumbing Fixtures,TS_Shower Head,W3-R-SH08,TS_Shower Head,,,PF : Wall Mounted Shower Head,MCR09-05,W3-R-SH08,,,Shower
Plumbing Fixtures,TS_Wall Mounted Angle Stop Valve with Lever Handle,W3-R-SCT2016,TS_Wall Mounted Angle Stop Valve with Lever Handle,SA-11,,,MCR25-30,W3-R-SCT2016,,,General Plumbing Fixture item
Plumbing Fixtures,,,FW,,,,,,,,General Plumbing Fixture item
Plumbing Fixtures,TS_Manual Soap Dispenser,SD117,TS_Manual Soap Dispenser,E1020810,Medical Furniture & Equipment,PF : Manual Soap Dispenser,ok (comment to be deleted),SD117,,,Medical Equipment
Plumbing Fixtures,TS_Wall Mounted Paper Towel Dispenser,TD157,TS_Wall Mounted Paper Towel Dispenser,,,PF : Wall Mounted Paper Towel Dispenser,,TD157,,,"Fitment (towel rail, handrail, toilet tissue dispenser etc.)"
Plumbing Fixtures,TS_Grab Bar Set (Water Closet)1,RL-GB1011-H,TS_Straight Grab Bar - Vertical1,SA-06,,,,GB620 2,,,"Fitment (towel rail, handrail, toilet tissue dispenser etc.)"
Plumbing Fixtures,TS_Grab Bar Set (Water Closet)1,RL-GB1011-H,TS_L-Shape Grab Bar,SA-06,,,,GB830,,,"Fitment (towel rail, handrail, toilet tissue dispenser etc.)"
Plumbing Fixtures,TS_Grab Bar Set (Water Closet)1,RL-GB1011-H,TS_Swing Up Grab Bar,SA-06,,PF : Swing Up Grab Bar,,RL-GB700-H,,,"Fitment (towel rail, handrail, toilet tissue dispenser etc.)"
Plumbing Fixtures,TS_Grab Bar Set (Water Closet)1,RL-GB1011-H,TS_Grab Bar Set (Water Closet)1,,,PF : Grab Bar Set for Water Closet,,RL-GB1011-H,,,"Fitment (towel rail, handrail, toilet tissue dispenser etc.)"
Plumbing Fixtures,TS_Sensor Hand Dryer,AHD101P,TS_Sensor Hand Dryer,,,PF : Sensor Hand Dryer,,AHD101P,,,Dryer
Plumbing Fixtures,TS_Twin Roll Double Paper Holder,R-PH130G,TS_Twin Roll Double Paper Holder,,,PF : Twin Roll Double Paper Holder,,R-PH130G,,,"Fitment (towel rail, handrail, toilet tissue dispenser etc.)"
Plumbing Fixtures,,,TS_Wall Mounted Hose Coupling Bib Tap,,,,,,,,Tapware
Plumbing Fixtures,,,TS_Deck Mounted Pillar Handle Basin Tap,,,,,,,,Tapware
Specialty Equipment,TS_Robe Hook,BA103,TS_Robe Hook,,,,,BA103,,,"Fitment (towel rail, handrail, toilet tissue dispenser etc.)"
Specialty Equipment,,,TS_Mirror,,,,,,,,Mirror (including Built-in Mirror)
Specialty Equipment,,,TS_Door Staircase Signage1,,,,,,,,General Signage item
Specialty Equipment,TS_Manual Soap Dispenser1,SD117 2,TS_Manual Soap Dispenser1,E1020810,Medical Furniture & Equipment,,,SD117 2,,,Medical Equipment
Specialty Equipment,TS_Manual Soap Dispenser1,SD117,TS_Manual Soap Dispenser1,E1020810,Medical Furniture & Equipment,,,SD117,,,Medical Equipment
Specialty Equipment,TS_Wall Mounted Paper Towel Dispenser2,TD157,TS_Wall Mounted Paper Towel Dispenser2,,,,,TD157,,,"Fitment (towel rail, handrail, toilet tissue dispenser etc.)"
Specialty Equipment,TS_Grab Bar Set (Water Closet),RL-GB1011-H,TS_Straight Grab Bar - Vertical,SA-06,,,,GB620,,,"Fitment (towel rail, handrail, toilet tissue dispenser etc.)"
Specialty Equipment,TS_Grab Bar Set (Water Closet),RL-GB1011-H,TS_L-Shapee Grab Bar,SA-06,,,,GB830,,,"Fitment (towel rail, handrail, toilet tissue dispenser etc.)"
Specialty Equipment,TS_Grab Bar Set (Water Closet),RL-GB1011-H,TS_Swing Up Grab Bar2,SA-06,,,,RL-GB700-H,,,"Fitment (towel rail, handrail, toilet tissue dispenser etc.)"
Specialty Equipment,TS_Grab Bar Set (Water Closet),RL-GB1011-H,TS_Grab Bar Set (Water Closet),,,,,RL-GB1011-H,,,"Fitment (towel rail, handrail, toilet tissue dispenser etc.)"
Specialty Equipment,TS_Sensor Hand Dryer2,AHD101P,TS_Sensor Hand Dryer2,,,,,AHD101P,,,Dryer
Specialty Equipment,TS_Twin Roll Double Paper Holder2,R-PH130G,TS_Twin Roll Double Paper Holder2,,,,,R-PH130G,,,"Fitment (towel rail, handrail, toilet tissue dispenser etc.)"
Specialty Equipment,TS_Robe Hook1,BA103,TS_Robe Hook1,,,,,BA103,,,"Fitment (towel rail, handrail, toilet tissue dispenser etc.)"
Structural Framing,TS_PC Beam,3300x800,TS_PC Beam,,,,Grade C40/50,3300x800,TS_PC Beam,,Beam
Structural Framing,TS_PC Beam,2100x800,TS_PC Beam,,,,Grade C40/50,2100x800,TS_PC Beam,,Beam
Structural Framing,TS_PC Beam,500x800,TS_PC Beam,,,,Grade C40/50,500x800,TS_PC Beam,,Beam
Structural Framing,TS_PC Beam,4400x800,TS_PC Beam,,,,Grade C40/50,4400x800,TS_PC Beam,,Beam
Structural Framing,TS_PC Beam,800x800,TS_PC Beam,,,,Grade C40/50,800x800,TS_PC Beam,,Beam
Structural Framing,TS_PC Beam,2650x800,TS_PC Beam,,,,Grade C40/50,2650x800,TS_PC Beam,,Beam
Structural Framing,TS_PC Beam,900x800,TS_PC Beam,,,,Grade C40/50,900x800,TS_PC Beam,,Beam
Structural Framing,TS_PC Beam,1000x800,TS_PC Beam,,,,Grade C40/50,1000x800,TS_PC Beam,,Beam
Structural Framing,TS_PC Beam,2500x800,TS_PC Beam,,,,Grade C40/50,2500x800,TS_PC Beam,,Beam
Structural Framing,TS_PC Beam,3000x800,TS_PC Beam,,,,Grade C40/50,3000x800,TS_PC Beam,,Beam
Structural Framing,TS_PC Beam,600x800,TS_PC Beam,,,,Grade C40/50,600x800,TS_PC Beam,,Beam
Structural Framing,TS_PC Beam,1450x800,TS_PC Beam,,,,Grade C40/50,1450x800,TS_PC Beam,,Beam
Structural Framing,TS_PC Beam,1800x800,TS_PC Beam,,,,Grade C40/50,1800x800,TS_PC Beam,,Beam
Structural Framing,TS_PC Beam,2200x800,TS_PC Beam,,,,Grade C40/50,2200x800,TS_PC Beam,,Beam
Structural Framing,TS_PC Beam,900x750,TS_PC Beam,,,,Grade C40/50,900x750,TS_PC Beam,,Beam
Structural Framing,TS_PC Beam,900x500,TS_PC Beam,,,,Grade C40/50,900x500,TS_PC Beam,,Beam
Structural Framing,TS_PC Beam,900x850,TS_PC Beam,,,,Grade C40/50,900x850,TS_PC Beam,,Beam
Structural Framing,TS_PC Beam,825x500,TS_PC Beam,,,,Grade C40/50,825x500,TS_PC Beam,,Beam
Structural Framing,TS_PC Beam,500x500,TS_PC Beam,,,,Grade C40/50,500x500,TS_PC Beam,,Beam
Structural Framing,TS_PC Beam,250x750,TS_PC Beam,,,,Grade C40/50,250x750,TS_PC Beam,,Beam
Structural Framing,TS_PC Beam,500x750,TS_PC Beam,,,,Grade C40/50,500x750,TS_PC Beam,,Beam
Structural Framing,TS_PC Beam,300x500,TS_PC Beam,,,,Grade C40/50,300x500,TS_PC Beam,,Beam
Structural Framing,TS_PC Beam,1500x800,TS_PC Beam,,,,Grade C40/50,1500x800,TS_PC Beam,,Beam
Structural Framing,TS_PC Beam,200x500,TS_PC Beam,,,,Grade C40/50,200x500,TS_PC Beam,,Beam
Structural Framing,TS_PC Beam,300x650,TS_PC Beam,,,,Grade C40/50,300x650,TS_PC Beam,,Beam
Structural Framing,TS_PC Beam,200x750,TS_PC Beam,,,,Grade C40/50,200x750,TS_PC Beam,,Beam
Structural Framing,TS_PC Beam,300x850,TS_PC Beam,,,,Grade C40/50,300x850,TS_PC Beam,,Beam
Structural Framing,TS_PC Beam,850x500,TS_PC Beam,,,,Grade C40/50,850x500,TS_PC Beam,,Beam
Structural Framing,TS_PC Beam,600x500,TS_PC Beam,,,,Grade C40/50,600x500,TS_PC Beam,,Beam
Structural Framing,TS_PC Beam,250x850,TS_PC Beam,,,,Grade C40/50,250x850,TS_PC Beam,,Beam
Structural Framing,TS_PC Beam,300x750,TS_PC Beam,,,,Grade C40/50,300x750,TS_PC Beam,,Beam
Structural Framing,TS_PC Beam,500x450,TS_PC Beam,,,,Grade C40/50,500x450,TS_PC Beam,,Beam
Structural Framing,TS_PC Beam,1600x800,TS_PC Beam,,,,Grade C40/50,1600x800,TS_PC Beam,,Beam
Structural Framing,TS_PC Beam,250x500,TS_PC Beam,,,,Grade C40/50,250x500,TS_PC Beam,,Beam
Structural Framing,TS_CIS Beam,2100x800,TS_CIS Beam,,,,Grade C40/50,2100x800,TS_CIS Beam,,Beam
Structural Framing,TS_CIS Beam,3000x800,TS_CIS Beam,,,,Grade C40/50,3000x800,TS_CIS Beam,,Beam
Structural Framing,TS_CIS Beam,300x500,TS_CIS Beam,,,,Grade C40/50,300x500,TS_CIS Beam,,Beam
Structural Framing,TS_CIS Beam,600x800,TS_CIS Beam,,,,Grade C40/50,600x800,TS_CIS Beam,,Beam
Structural Framing,TS_CIS Beam,500x500,TS_CIS Beam,,,,Grade C40/50,500x500,TS_CIS Beam,,Beam
Structural Framing,TS_CIS Beam,1000x800,TS_CIS Beam,,,,Grade C40/50,1000x800,TS_CIS Beam,,Beam
Structural Framing,TS_CIS Beam,3300x800,TS_CIS Beam,,,,Grade C40/50,3300x800,TS_CIS Beam,,Beam
Structural Framing,TS_CIS Beam,900x850,TS_CIS Beam,,,,Grade C40/50,900x850,TS_CIS Beam,,Beam
Structural Framing,TS_CIS Beam,900x750,TS_CIS Beam,,,,Grade C40/50,900x750,TS_CIS Beam,,Beam
Structural Framing,TS_CIS Beam,200x500,TS_CIS Beam,,,,Grade C40/50,200x500,TS_CIS Beam,,Beam
Structural Framing,TS_CIS Beam,900x500,TS_CIS Beam,,,,Grade C40/50,900x500,TS_CIS Beam,,Beam
Structural Framing,TS_CIS Beam,500x800,TS_CIS Beam,,,,Grade C40/50,500x800,TS_CIS Beam,,Beam
Structural Framing,TS_CIS Beam,600x500,TS_CIS Beam,,,,Grade C40/50,600x500,TS_CIS Beam,,Beam
Structural Framing,TS_CIS Beam,500x750,TS_CIS Beam,,,,Grade C40/50,500x750,TS_CIS Beam,,Beam
Structural Framing,TS_CIS Beam,300x800,TS_CIS Beam,,,,Grade C40/50,300x800,TS_CIS Beam,,Beam
Structural Framing,TS_CIS Beam,200x150,TS_CIS Beam,,,,Grade C40/50,200x150,TS_CIS Beam,,Beam
Structural Framing,TS_CIS Beam,250x750,TS_CIS Beam,,,,Grade C40/50,250x750,TS_CIS Beam,,Beam
Structural Framing,TS_CIS Beam,300x650,TS_CIS Beam,,,,Grade C40/50,300x650,TS_CIS Beam,,Beam
Structural Framing,TS_CIS Beam,750x500,TS_CIS Beam,,,,Grade C40/50,750x500,TS_CIS Beam,,Beam
Structural Framing,TS_CIS Beam,900x800,TS_CIS Beam,,,,Grade C40/50,900x800,TS_CIS Beam,,Beam
Structural Framing,TS_CIS Beam,300x850,TS_CIS Beam,,,,Grade C40/50,300x850,TS_CIS Beam,,Beam
Structural Framing,TS_CIS Beam,150x600,TS_CIS Beam,,,,Grade C40/50,150x600,TS_CIS Beam,,Beam
Structural Framing,TS_CIS Beam,300x750,TS_CIS Beam,,,,Grade C40/50,300x750,TS_CIS Beam,,Beam
Structural Framing,TS_CIS Beam,250x850,TS_CIS Beam,,,,Grade C40/50,250x850,TS_CIS Beam,,Beam
Structural Framing,TS_CIS Beam,300x600,TS_CIS Beam,,,,Grade C40/50,300x600,TS_CIS Beam,,Beam
Structural Framing,TS_CIS Beam,850x500,TS_CIS Beam,,,,Grade C40/50,850x500,TS_CIS Beam,,Beam
Structural Framing,TS_CIS Beam,800x800,TS_CIS Beam,,,,Grade C40/50,800x800,TS_CIS Beam,,Beam
Structural Framing,TS_CIS Beam,825x500,TS_CIS Beam,,,,Grade C40/50,825x500,TS_CIS Beam,,Beam
Structural Framing,TS_CIS Beam,250x500,TS_CIS Beam,,,,Grade C40/50,250x500,TS_CIS Beam,,Beam
Structural Framing,TS_CIS Beam,2650x800,TS_CIS Beam,,,,Grade C40/50,2650x800,TS_CIS Beam,,Beam
Structural Framing,TS_CIS Beam,500x850,TS_CIS Beam,,,,Grade C40/50,500x850,TS_CIS Beam,,Beam
Structural Framing,TS_SB1,305x165,TS_SB1,,,,TBC,305x165,TS_Steel Beam,,Beam
Structural Framing,TS_Reduced Beam,825/500x500,TS_Reduced Beam,,,,Grade C40/50,825/500x500,TS_PC Beam,,Beam
Structural Framing,TS_Reduced Beam,1450/1125x800,TS_Reduced Beam,,,,Grade C40/50,1450/1125x800,TS_PC Beam,,Beam
Structural Framing,TS_Reduced Beam,2200/1875x800,TS_Reduced Beam,,,,Grade C40/50,2200/1875x800,TS_PC Beam,,Beam
Structural Framing,TS_SB2,356x203,TS_SB2,,,,TBC,356x203,TS_Steel Beam,,Beam
Structural Framing,TS_PC Drop Beam,3300x800,TS_PC Drop Beam,,,,Grade C40/50,3300x800,TS_PC Beam,,Beam
Structural Framing,TS_PC Drop Beam,2100x800,TS_PC Drop Beam,,,,Grade C40/50,2100x800,TS_PC Beam,,Beam
Structural Framing,TS_PC Drop Beam,1000x800,TS_PC Drop Beam,,,,Grade C40/50,1000x800,TS_PC Beam,,Beam
Structural Framing,TS_PC Drop Beam,4400x800,TS_PC Drop Beam,,,,Grade C40/50,4400x800,TS_CIS Beam,,Beam
Structural Framing,TS_PC Drop Beam,2500x800,TS_PC Drop Beam,,,,Grade C40/50,2500x800,TS_PC Beam,,Beam
Structural Framing,TS_PC Drop Beam,2650x800,TS_PC Drop Beam,,,,Grade C40/50,2650x800,TS_CIS Beam,,Beam
