"Family","SubFamily","ObjectGroup","ObjectName","ObjectID","Assembly Code","Assembly Description","Description","Type Comments","Type Name","Structural Material","Material"
"Cable Tray Fittings","","","M_Channel Vertical Outside Bend","[3504021]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Outside Bend","[3504045]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Outside Bend","[3512997]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Outside Bend","[3514460]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Outside Bend","[3515292]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Outside Bend","[3528575]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Outside Bend","[3528691]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Outside Bend","[3529215]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Outside Bend","[3529236]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Outside Bend","[3533306]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Outside Bend","[3534625]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Outside Bend","[3534925]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Outside Bend","[3535750]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Outside Bend","[3538759]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Outside Bend","[3538812]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Outside Bend","[3538869]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Outside Bend","[3539793]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Outside Bend","[3540262]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Outside Bend","[3542404]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Outside Bend","[3554064]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Outside Bend","[3560748]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Outside Bend","[3560844]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Outside Bend","[3563287]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Outside Bend","[3567225]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Outside Bend","[3568654]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Tee","[3478573]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Tee","[3495873]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Tee","[3529999]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Tee","[3530380]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Tee","[3533303]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Tee","[3535232]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Tee","[3543926]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Tee","[3546643]","","","","","","","",""
