Family,SubFamily,ObjectGroup,ObjectName,Assembly Code,Assembly Description,Description,Type Comments,Type Name,Structural Material,Material
Specialty Equipment,,,NUT 14415,,,,,,,
Specialty Equipment,,,NUT 14439,,,,,,,
Specialty Equipment,,,NUT 14506,,,,,,,
Specialty Equipment,,,NUT 14530,,,,,,,
Specialty Equipment,,,NUT 14597,,,,,,,
Specialty Equipment,,,NUT 14621,,,,,,,
Specialty Equipment,,,NUT 14688,,,,,,,
Specialty Equipment,,,NUT 14712,,,,,,,
Specialty Equipment,,,NUT 14779,,,,,,,
Specialty Equipment,,,NUT 14803,,,,,,,
Specialty Equipment,,,Bolt assembly 14878,,,,,,,
Specialty Equipment,,,Bolt assembly 14968,,,,,,,
Specialty Equipment,,,NUT 15072,,,,,,,
Specialty Equipment,,,NUT 15105,,,,,,,
Specialty Equipment,,,Bolt assembly 15187,,,,,,,
Specialty Equipment,,,NUT 15200,,,,,,,
Specialty Equipment,,,NUT 15235,,,,,,,
Specialty Equipment,,,NUT 15320,,,,,,,
Specialty Equipment,,,NUT 15353,,,,,,,
Specialty Equipment,,,NUT 15439,,,,,,,
Specialty Equipment,,,NUT 15472,,,,,,,
Specialty Equipment,,,NUT 15556,,,,,,,
Specialty Equipment,,,NUT 15589,,,,,,,
Specialty Equipment,,,NUT 15674,,,,,,,
Specialty Equipment,,,NUT 15707,,,,,,,
Specialty Equipment,,,NUT 15798,,,,,,,
Specialty Equipment,,,NUT 15827,,,,,,,
Specialty Equipment,,,Bolt assembly 15900,,,,,,,
Specialty Equipment,,,Bolt assembly 15978,,,,,,,
Specialty Equipment,,,Bolt assembly 16015,,,,,,,
Specialty Equipment,,,NUT 16027,,,,,,,
Specialty Equipment,,,NUT 16054,,,,,,,
Specialty Equipment,,,NUT 16130,,,,,,,
Specialty Equipment,,,NUT 16156,,,,,,,
Specialty Equipment,,,Bolt assembly 16222,,,,,,,
Specialty Equipment,,,NUT 16230,,,,,,,
Specialty Equipment,,,NUT 16254,,,,,,,
Specialty Equipment,,,NUT 16313,,,,,,,
Specialty Equipment,,,NUT 16337,,,,,,,
Specialty Equipment,,,NUT 16407,,,,,,,
Specialty Equipment,,,NUT 16431,,,,,,,
Specialty Equipment,,,NUT 16504,,,,,,,
Specialty Equipment,,,NUT 16533,,,,,,,
Specialty Equipment,,,NUT 16602,,,,,,,
Specialty Equipment,,,NUT 16632,,,,,,,
Specialty Equipment,,,Bolt assembly 16703,,,,,,,
Specialty Equipment,,,NUT 16713,,,,,,,
Specialty Equipment,,,NUT 16739,,,,,,,
Specialty Equipment,,,NUT 16809,,,,,,,
Specialty Equipment,,,NUT 16833,,,,,,,
Specialty Equipment,,,Bolt assembly 16894,,,,,,,
Specialty Equipment,,,NUT 16902,,,,,,,
Specialty Equipment,,,NUT 16926,,,,,,,
Specialty Equipment,,,NUT 16985,,,,,,,
Specialty Equipment,,,NUT 17009,,,,,,,
Specialty Equipment,,,NUT 17070,,,,,,,
Specialty Equipment,,,NUT 17094,,,,,,,
Specialty Equipment,,,NUT 17163,,,,,,,
Specialty Equipment,,,NUT 17187,,,,,,,
Specialty Equipment,,,NUT 17248,,,,,,,
Specialty Equipment,,,NUT 17272,,,,,,,
Specialty Equipment,,,Bolt assembly 17340,,,,,,,
Specialty Equipment,,,NUT 17348,,,,,,,
Specialty Equipment,,,NUT 17372,,,,,,,
Specialty Equipment,,,NUT 17433,,,,,,,
Specialty Equipment,,,NUT 17457,,,,,,,
Specialty Equipment,,,NUT 17524,,,,,,,
Specialty Equipment,,,NUT 17548,,,,,,,
Specialty Equipment,,,NUT 17618,,,,,,,
Specialty Equipment,,,NUT 17648,,,,,,,
Specialty Equipment,,,NUT 17723,,,,,,,
Specialty Equipment,,,NUT 17751,,,,,,,
Specialty Equipment,,,Bolt assembly 17806,,,,,,,
Specialty Equipment,,,NUT 17814,,,,,,,
Specialty Equipment,,,NUT 17836,,,,,,,
Specialty Equipment,,,NUT 17891,,,,,,,
Specialty Equipment,,,NUT 17910,,,,,,,
Specialty Equipment,,,NUT 17973,,,,,,,
Specialty Equipment,,,NUT 17990,,,,,,,
Specialty Equipment,,,NUT 18055,,,,,,,
Specialty Equipment,,,NUT 18079,,,,,,,
Specialty Equipment,,,NUT 18136,,,,,,,
Specialty Equipment,,,NUT 18150,,,,,,,
