"Family","SubFamily","ObjectGroup","ObjectName","ObjectID","Assembly Code","Assembly Description","Description","Type Comments","Type Name","Structural Material","Material"
"Generic Models","","","Toilet Grating1","[5106455]","","","","","","","",""
"Generic Models","","","Toilet Grating1","[5106456]","","","","","","","",""
"Generic Models","","","Toilet Grating1","[5106457]","","","","","","","",""
"Generic Models","","","Toilet Grating1","[5106458]","","","","","","","",""
"Generic Models","","","Toilet Grating1","[5106459]","","","","","","","",""
"Generic Models","","","Toilet Grating1","[5106460]","","","","","","","",""
"Generic Models","","","22FX2","[5082212]","","","","","","","",""
"Generic Models","","","22FX2","[5106294]","","","","","","","",""
"Generic Models","","","10TA81_GB1","[5082213]","","","","","","","",""
"Generic Models","","","10TA81_GB1","[5106298]","","","","","","","",""
"Generic Models","","","10TA81_GB1","[5082218]","","","","","","","",""
"Generic Models","","","10TA81_GB1","[5106595]","","","","","","","",""
"Generic Models","","","10TA13","[5082214]","","","","","","","",""
"Generic Models","","","10TA13","[5106299]","","","","","","","",""
"Generic Models","","","22FX3","[5082215]","","","","","","","",""
"Generic Models","","","22FX3","[5082225]","","","","","","","",""
"Generic Models","","","22FX3","[5082262]","","","","","","","",""
"Generic Models","","","22FX3","[5082264]","","","","","","","",""
"Generic Models","","","22FX3","[5082266]","","","","","","","",""
"Generic Models","","","22FX3","[5082268]","","","","","","","",""
"Generic Models","","","22FX3","[5082270]","","","","","","","",""
"Generic Models","","","22FX3","[5106278]","","","","","","","",""
"Generic Models","","","22FX3","[5106300]","","","","","","","",""
"Generic Models","","","22FX3","[5106310]","","","","","","","",""
"Generic Models","","","22FX3","[5332194]","","","","","","","",""
"Generic Models","","","22FX3","[5332227]","","","","","","","",""
"Generic Models","","","22FX3","[5332280]","","","","","","","",""
"Generic Models","","","22FX3","[5332325]","","","","","","","",""
"Generic Models","","","10TA81_GB2","[5082216]","","","","","","","",""
"Generic Models","","","10TA81_GB2","[5106302]","","","","","","","",""
"Generic Models","","","22FX45A1","[5082217]","","","","","","","",""
"Generic Models","","","22FX45A1","[5082227]","","","","","","","",""
"Generic Models","","","22FX45A1","[5082263]","","","","","","","",""
"Generic Models","","","22FX45A1","[5082265]","","","","","","","",""
"Generic Models","","","22FX45A1","[5082267]","","","","","","","",""
"Generic Models","","","22FX45A1","[5082269]","","","","","","","",""
"Generic Models","","","22FX45A1","[5082271]","","","","","","","",""
"Generic Models","","","22FX45A1","[5106276]","","","","","","","",""
"Generic Models","","","22FX45A1","[5106314]","","","","","","","",""
"Generic Models","","","22FX45A1","[5106432]","","","","","","","",""
"Generic Models","","","22FX45A1","[5332195]","","","","","","","",""
"Generic Models","","","22FX45A1","[5332228]","","","","","","","",""
"Generic Models","","","22FX45A1","[5332279]","","","","","","","",""
"Generic Models","","","22FX45A1","[5332326]","","","","","","","",""
"Generic Models","","","22FX32_New1","[5082219]","","","","","","","",""
"Generic Models","","","22FX32_New1","[5106296]","","","","","","","",""
"Generic Models","","","10TA3","[5082221]","","","","","","","",""
"Generic Models","","","10TA3","[5106301]","","","","","","","",""
"Generic Models","","","10TA3","[5106593]","","","","","","","",""
"Generic Models","","","10TA3","[5106594]","","","","","","","",""
"Generic Models","","","22FX1","[5082224]","","","","","","","",""
"Generic Models","","","22FX1","[5082229]","","","","","","","",""
"Generic Models","","","22FX1","[5082231]","","","","","","","",""
"Generic Models","","","22FX1","[5082232]","","","","","","","",""
"Generic Models","","","22FX1","[5082233]","","","","","","","",""
"Generic Models","","","22FX1","[5082234]","","","","","","","",""
"Generic Models","","","22FX1","[5082235]","","","","","","","",""
"Generic Models","","","22FX1","[5106279]","","","","","","","",""
"Generic Models","","","22FX1","[5106283]","","","","","","","",""
"Generic Models","","","22FX1","[5106307]","","","","","","","",""
"Generic Models","","","22FX1","[5106311]","","","","","","","",""
"Generic Models","","","22FX1","[5106330]","","","","","","","",""
"Generic Models","","","10TA12","[5082226]","","","","","","","",""
"Generic Models","","","10TA12","[5082230]","","","","","","","",""
"Generic Models","","","10TA12","[5082237]","","","","","","","",""
"Generic Models","","","10TA12","[5082238]","","","","","","","",""
"Generic Models","","","10TA12","[5082239]","","","","","","","",""
"Generic Models","","","10TA12","[5082240]","","","","","","","",""
"Generic Models","","","10TA12","[5082241]","","","","","","","",""
"Generic Models","","","10TA12","[5106281]","","","","","","","",""
"Generic Models","","","10TA12","[5106284]","","","","","","","",""
"Generic Models","","","10TA12","[5106309]","","","","","","","",""
"Generic Models","","","10TA12","[5106312]","","","","","","","",""
"Generic Models","","","10TA12","[5106718]","","","","","","","",""
"Generic Models","","","10TA83_2","[5082250]","","","","","","","",""
"Generic Models","","","10TA83_2","[5082251]","","","","","","","",""
"Generic Models","","","10TA83_2","[5106589]","","","","","","","",""
"Generic Models","","","10TA83_2","[5106590]","","","","","","","",""
"Generic Models","","","10TA82_2","[5082252]","","","","","","","",""
"Generic Models","","","10TA82_2","[5082255]","","","","","","","",""
"Generic Models","","","10TA82_2","[5082257]","","","","","","","",""
"Generic Models","","","10TA82_2","[5082258]","","","","","","","",""
"Generic Models","","","10TA82_2","[5106275]","","","","","","","",""
"Generic Models","","","10TA82_2","[5106280]","","","","","","","",""
"Generic Models","","","10TA82_2","[5106303]","","","","","","","",""
"Generic Models","","","10TA82_2","[5106308]","","","","","","","",""
"Generic Models","","","22FX5","[5082274]","","","","","","","",""
"Generic Models","","","22FX5","[5082275]","","","","","","","",""
"Generic Models","","","22FX5","[5082276]","","","","","","","",""
"Generic Models","","","22FX5","[5082277]","","","","","","","",""
"Generic Models","","","22FX5","[5082278]","","","","","","","",""
"Generic Models","","","22FX5","[5082279]","","","","","","","",""
"Generic Models","","","22FX5","[5082280]","","","","","","","",""
"Generic Models","","","22FX5","[5082291]","","","","","","","",""
"Generic Models","","","22FX5","[5106315]","","","","","","","",""
"Generic Models","","","22FX5","[5106316]","","","","","","","",""
"Generic Models","","","22FX5","[5106332]","","","","","","","",""
"Generic Models","","","22FX5","[5106333]","","","","","","","",""
"Generic Models","","","22FX5","[5106334]","","","","","","","",""
"Generic Models","","","22FX5","[5106598]","","","","","","","",""
"Generic Models","","","LCBC_Opening Wall Pipe2","[5082283]","","","","","","","",""
"Generic Models","","","LCBC_Opening Wall Pipe2","[5082374]","","","","","","","",""
"Generic Models","","","LCBC_Opening Wall Pipe2","[5082581]","","","","","","","",""
"Generic Models","","","LCBC_Opening Wall Pipe2","[5106771]","","","","","","","",""
"Generic Models","","","LCBC_Opening Wall Pipe2","[5106772]","","","","","","","",""
"Generic Models","","","LCBC_Opening Wall Pipe2","[5106773]","","","","","","","",""
"Generic Models","","","LCBC_Opening Wall Pipe2","[5106774]","","","","","","","",""
"Generic Models","","","LCBC_Opening Wall Pipe2","[5106813]","","","","","","","",""
"Generic Models","","","LCBC_Opening Wall Pipe2","[5106814]","","","","","","","",""
"Generic Models","","","Lavatory Supply","[5082444]","","","","","","","",""
"Generic Models","","","Lavatory Supply","[5082445]","","","","","","","",""
"Generic Models","","","Lavatory Supply","[5082446]","","","","","","","",""
"Generic Models","","","Lavatory Supply","[5082447]","","","","","","","",""
"Generic Models","","","Lavatory Supply","[5082448]","","","","","","","",""
"Generic Models","","","Lavatory Supply","[5082459]","","","","","","","",""
"Generic Models","","","Lavatory Supply","[5106747]","","","","","","","",""
"Generic Models","","","Lavatory Supply","[5106748]","","","","","","","",""
"Generic Models","","","Lavatory Supply","[5106749]","","","","","","","",""
"Generic Models","","","Lavatory Supply","[5106750]","","","","","","","",""
"Generic Models","","","Lavatory Supply","[5106751]","","","","","","","",""
"Generic Models","","","Lavatory Supply","[5106752]","","","","","","","",""
"Generic Models","","","Lavatory Supply","[5106753]","","","","","","","",""
"Generic Models","","","Lavatory Supply","[5106754]","","","","","","","",""
"Generic Models","","","Lavatory Supply","[5106755]","","","","","","","",""
"Generic Models","","","Modesty Panel","[5082452]","","","","","","","",""
"Generic Models","","","Modesty Panel","[5082453]","","","","","","","",""
"Generic Models","","","Modesty Panel","[5106724]","","","","","","","",""
"Generic Models","","","Modesty Panel","[5106725]","","","","","","","",""
"Generic Models","","","22FX49","[5106253]","","","","","","","",""
"Generic Models","","","22FX49","[5106255]","","","","","","","",""
"Generic Models","","","22FX61_NEW","[5106254]","","","","","","","",""
"Generic Models","","","22FX61_NEW","[5106433]","","","","","","","",""
"Generic Models","","","10TA93","[5106435]","","","","","","","",""
"Generic Models","","","10TA93","[5106436]","","","","","","","",""
"Walls","Basic Wall","LCBC_Dry Wall 4B_127mm","Basic Wall","[4579848]","04:MS13","","127mm THK DRYWALL","","LCBC_Dry Wall 4B_127mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4B_127mm","Basic Wall","[4579849]","04:MS13","","127mm THK DRYWALL","","LCBC_Dry Wall 4B_127mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4B_127mm","Basic Wall","[4579863]","04:MS13","","127mm THK DRYWALL","","LCBC_Dry Wall 4B_127mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4B_127mm","Basic Wall","[4579875]","04:MS13","","127mm THK DRYWALL","","LCBC_Dry Wall 4B_127mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4B_127mm","Basic Wall","[4579877]","04:MS13","","127mm THK DRYWALL","","LCBC_Dry Wall 4B_127mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4B_127mm","Basic Wall","[4579883]","04:MS13","","127mm THK DRYWALL","","LCBC_Dry Wall 4B_127mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4B_127mm","Basic Wall","[4579892]","04:MS13","","127mm THK DRYWALL","","LCBC_Dry Wall 4B_127mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4B_127mm","Basic Wall","[4579897]","04:MS13","","127mm THK DRYWALL","","LCBC_Dry Wall 4B_127mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4B_127mm","Basic Wall","[4579899]","04:MS13","","127mm THK DRYWALL","","LCBC_Dry Wall 4B_127mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4B_127mm","Basic Wall","[4579918]","04:MS13","","127mm THK DRYWALL","","LCBC_Dry Wall 4B_127mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4B_127mm","Basic Wall","[4580012]","04:MS13","","127mm THK DRYWALL","","LCBC_Dry Wall 4B_127mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4B_127mm","Basic Wall","[4580017]","04:MS13","","127mm THK DRYWALL","","LCBC_Dry Wall 4B_127mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4B_127mm","Basic Wall","[4580408]","04:MS13","","127mm THK DRYWALL","","LCBC_Dry Wall 4B_127mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4B_127mm","Basic Wall","[4580508]","04:MS13","","127mm THK DRYWALL","","LCBC_Dry Wall 4B_127mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4B_127mm","Basic Wall","[4581802]","04:MS13","","127mm THK DRYWALL","","LCBC_Dry Wall 4B_127mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4B_127mm","Basic Wall","[5121244]","04:MS13","","127mm THK DRYWALL","","LCBC_Dry Wall 4B_127mm","Default",""
"Walls","Basic Wall","LCBC_EX_W150_25P_ALC_15P_190mm","Basic Wall","[4579995]","3C:CN60","","150mm THK PC WALL","","LCBC_EX_W150_25P_ALC_15P_190mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_EX_W150_25P_ALC_15P_190mm","Basic Wall","[4579999]","3C:CN60","","150mm THK PC WALL","","LCBC_EX_W150_25P_ALC_15P_190mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_EX_W150_25P_ALC_15P_190mm","Basic Wall","[4580004]","3C:CN60","","150mm THK PC WALL","","LCBC_EX_W150_25P_ALC_15P_190mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_EX_W150_25P_ALC_15P_190mm","Basic Wall","[4580006]","3C:CN60","","150mm THK PC WALL","","LCBC_EX_W150_25P_ALC_15P_190mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_EX_W150_25P_ALC_15P_190mm","Basic Wall","[4580008]","3C:CN60","","150mm THK PC WALL","","LCBC_EX_W150_25P_ALC_15P_190mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_EX_W150_25P_ALC_15P_190mm","Basic Wall","[4580009]","3C:CN60","","150mm THK PC WALL","","LCBC_EX_W150_25P_ALC_15P_190mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_EX_W150_25P_ALC_15P_190mm","Basic Wall","[4580010]","3C:CN60","","150mm THK PC WALL","","LCBC_EX_W150_25P_ALC_15P_190mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_EX_W150_25P_ALC_15P_190mm","Basic Wall","[4621586]","3C:CN60","","150mm THK PC WALL","","LCBC_EX_W150_25P_ALC_15P_190mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_EX_W150_25P_ALC_15P_190mm","Basic Wall","[4621709]","3C:CN60","","150mm THK PC WALL","","LCBC_EX_W150_25P_ALC_15P_190mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_EX_W150_25P_ALC_15P_190mm","Basic Wall","[4648539]","3C:CN60","","150mm THK PC WALL","","LCBC_EX_W150_25P_ALC_15P_190mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_EX_W150_25P_ALC_15P_190mm","Basic Wall","[4822338]","3C:CN60","","150mm THK PC WALL","","LCBC_EX_W150_25P_ALC_15P_190mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_EX_W150_25P_ALC_15P_190mm","Basic Wall","[4840171]","3C:CN60","","150mm THK PC WALL","","LCBC_EX_W150_25P_ALC_15P_190mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_EX_W150_25P_ALC_15P_190mm","Basic Wall","[4852477]","3C:CN60","","150mm THK PC WALL","","LCBC_EX_W150_25P_ALC_15P_190mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_15P_180mm","Basic Wall","[4580081]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_15P_180mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_15P_180mm","Basic Wall","[4651290]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_15P_180mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_15P_180mm","Basic Wall","[4669961]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_15P_180mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_15P_180mm","Basic Wall","[4672581]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_15P_180mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_15P_180mm","Basic Wall","[4672593]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_15P_180mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_15P_180mm","Basic Wall","[4672597]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_15P_180mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_15P_180mm","Basic Wall","[4672663]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_15P_180mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_15P_180mm","Basic Wall","[4672665]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_15P_180mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_15P_180mm","Basic Wall","[4672666]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_15P_180mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_15P_180mm","Basic Wall","[4672667]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_15P_180mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_15P_180mm","Basic Wall","[4672668]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_15P_180mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_15P_180mm","Basic Wall","[4672669]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_15P_180mm","00_L166_PRECAST WALL",""
